source,target,season,team
Anthony Bennett,Andrew Nicholson,2016-17,BKN
Anthony Bennett,Archie Goodwin,2016-17,BKN
Anthony Bennett,Trevor Booker,2016-17,BKN
Anthony Bennett,KJ McDaniels,2016-17,BKN
Anthony Bennett,Justin Hamilton,2016-17,BKN
Anthony Bennett,Luis Scola,2016-17,BKN
Anthony Bennett,Jeremy Lin,2016-17,BKN
Anthony Bennett,Joe Harris,2016-17,BKN
Anthony Bennett,Rondae Hollis-Jefferson,2016-17,BKN
Anthony Bennett,Sean Kilpatrick,2016-17,BKN
Anthony Bennett,Spencer Dinwiddie,2016-17,BKN
Anthony Bennett,Quincy Acy,2016-17,BKN
Anthony Bennett,Randy Foye,2016-17,BKN
Anthony Bennett,Caris LeVert,2016-17,BKN
Anthony Bennett,Brook Lopez,2016-17,BKN
Anthony Bennett,Isaiah Whitehead,2016-17,BKN
Anthony Bennett,Greivis Vasquez,2016-17,BKN
Andrew Nicholson,Archie Goodwin,2016-17,BKN
Andrew Nicholson,Trevor Booker,2016-17,BKN
Andrew Nicholson,KJ McDaniels,2016-17,BKN
Andrew Nicholson,Justin Hamilton,2016-17,BKN
Andrew Nicholson,Luis Scola,2016-17,BKN
Andrew Nicholson,Jeremy Lin,2016-17,BKN
Andrew Nicholson,Joe Harris,2016-17,BKN
Andrew Nicholson,Rondae Hollis-Jefferson,2016-17,BKN
Andrew Nicholson,Sean Kilpatrick,2016-17,BKN
Andrew Nicholson,Spencer Dinwiddie,2016-17,BKN
Andrew Nicholson,Quincy Acy,2016-17,BKN
Andrew Nicholson,Randy Foye,2016-17,BKN
Andrew Nicholson,Caris LeVert,2016-17,BKN
Andrew Nicholson,Brook Lopez,2016-17,BKN
Andrew Nicholson,Isaiah Whitehead,2016-17,BKN
Andrew Nicholson,Greivis Vasquez,2016-17,BKN
Archie Goodwin,Trevor Booker,2016-17,BKN
Archie Goodwin,KJ McDaniels,2016-17,BKN
Archie Goodwin,Justin Hamilton,2016-17,BKN
Archie Goodwin,Luis Scola,2016-17,BKN
Archie Goodwin,Jeremy Lin,2016-17,BKN
Archie Goodwin,Joe Harris,2016-17,BKN
Archie Goodwin,Rondae Hollis-Jefferson,2016-17,BKN
Archie Goodwin,Sean Kilpatrick,2016-17,BKN
Archie Goodwin,Spencer Dinwiddie,2016-17,BKN
Archie Goodwin,Quincy Acy,2016-17,BKN
Archie Goodwin,Randy Foye,2016-17,BKN
Archie Goodwin,Caris LeVert,2016-17,BKN
Archie Goodwin,Brook Lopez,2016-17,BKN
Archie Goodwin,Isaiah Whitehead,2016-17,BKN
Archie Goodwin,Greivis Vasquez,2016-17,BKN
Trevor Booker,KJ McDaniels,2016-17,BKN
Trevor Booker,Justin Hamilton,2016-17,BKN
Trevor Booker,Luis Scola,2016-17,BKN
Trevor Booker,Jeremy Lin,2016-17,BKN
Trevor Booker,Joe Harris,2016-17,BKN
Trevor Booker,Rondae Hollis-Jefferson,2016-17,BKN
Trevor Booker,Sean Kilpatrick,2016-17,BKN
Trevor Booker,Spencer Dinwiddie,2016-17,BKN
Trevor Booker,Quincy Acy,2016-17,BKN
Trevor Booker,Randy Foye,2016-17,BKN
Trevor Booker,Caris LeVert,2016-17,BKN
Trevor Booker,Brook Lopez,2016-17,BKN
Trevor Booker,Isaiah Whitehead,2016-17,BKN
Trevor Booker,Greivis Vasquez,2016-17,BKN
KJ McDaniels,Justin Hamilton,2016-17,BKN
KJ McDaniels,Luis Scola,2016-17,BKN
KJ McDaniels,Jeremy Lin,2016-17,BKN
KJ McDaniels,Joe Harris,2016-17,BKN
KJ McDaniels,Rondae Hollis-Jefferson,2016-17,BKN
KJ McDaniels,Sean Kilpatrick,2016-17,BKN
KJ McDaniels,Spencer Dinwiddie,2016-17,BKN
KJ McDaniels,Quincy Acy,2016-17,BKN
KJ McDaniels,Randy Foye,2016-17,BKN
KJ McDaniels,Caris LeVert,2016-17,BKN
KJ McDaniels,Brook Lopez,2016-17,BKN
KJ McDaniels,Isaiah Whitehead,2016-17,BKN
KJ McDaniels,Greivis Vasquez,2016-17,BKN
Justin Hamilton,Luis Scola,2016-17,BKN
Justin Hamilton,Jeremy Lin,2016-17,BKN
Justin Hamilton,Joe Harris,2016-17,BKN
Justin Hamilton,Rondae Hollis-Jefferson,2016-17,BKN
Justin Hamilton,Sean Kilpatrick,2016-17,BKN
Justin Hamilton,Spencer Dinwiddie,2016-17,BKN
Justin Hamilton,Quincy Acy,2016-17,BKN
Justin Hamilton,Randy Foye,2016-17,BKN
Justin Hamilton,Caris LeVert,2016-17,BKN
Justin Hamilton,Brook Lopez,2016-17,BKN
Justin Hamilton,Isaiah Whitehead,2016-17,BKN
Justin Hamilton,Greivis Vasquez,2016-17,BKN
Luis Scola,Jeremy Lin,2016-17,BKN
Luis Scola,Joe Harris,2016-17,BKN
Luis Scola,Rondae Hollis-Jefferson,2016-17,BKN
Luis Scola,Sean Kilpatrick,2016-17,BKN
Luis Scola,Spencer Dinwiddie,2016-17,BKN
Luis Scola,Quincy Acy,2016-17,BKN
Luis Scola,Randy Foye,2016-17,BKN
Luis Scola,Caris LeVert,2016-17,BKN
Luis Scola,Brook Lopez,2016-17,BKN
Luis Scola,Isaiah Whitehead,2016-17,BKN
Luis Scola,Greivis Vasquez,2016-17,BKN
Jeremy Lin,Joe Harris,2016-17,BKN
Jeremy Lin,Rondae Hollis-Jefferson,2016-17,BKN
Jeremy Lin,Sean Kilpatrick,2016-17,BKN
Jeremy Lin,Spencer Dinwiddie,2016-17,BKN
Jeremy Lin,Quincy Acy,2016-17,BKN
Jeremy Lin,Randy Foye,2016-17,BKN
Jeremy Lin,Caris LeVert,2016-17,BKN
Jeremy Lin,Brook Lopez,2016-17,BKN
Jeremy Lin,Isaiah Whitehead,2016-17,BKN
Jeremy Lin,Greivis Vasquez,2016-17,BKN
Joe Harris,Rondae Hollis-Jefferson,2016-17,BKN
Joe Harris,Sean Kilpatrick,2016-17,BKN
Joe Harris,Spencer Dinwiddie,2016-17,BKN
Joe Harris,Quincy Acy,2016-17,BKN
Joe Harris,Randy Foye,2016-17,BKN
Joe Harris,Caris LeVert,2016-17,BKN
Joe Harris,Brook Lopez,2016-17,BKN
Joe Harris,Isaiah Whitehead,2016-17,BKN
Joe Harris,Greivis Vasquez,2016-17,BKN
Rondae Hollis-Jefferson,Sean Kilpatrick,2016-17,BKN
Rondae Hollis-Jefferson,Spencer Dinwiddie,2016-17,BKN
Rondae Hollis-Jefferson,Quincy Acy,2016-17,BKN
Rondae Hollis-Jefferson,Randy Foye,2016-17,BKN
Rondae Hollis-Jefferson,Caris LeVert,2016-17,BKN
Rondae Hollis-Jefferson,Brook Lopez,2016-17,BKN
Rondae Hollis-Jefferson,Isaiah Whitehead,2016-17,BKN
Rondae Hollis-Jefferson,Greivis Vasquez,2016-17,BKN
Sean Kilpatrick,Spencer Dinwiddie,2016-17,BKN
Sean Kilpatrick,Quincy Acy,2016-17,BKN
Sean Kilpatrick,Randy Foye,2016-17,BKN
Sean Kilpatrick,Caris LeVert,2016-17,BKN
Sean Kilpatrick,Brook Lopez,2016-17,BKN
Sean Kilpatrick,Isaiah Whitehead,2016-17,BKN
Sean Kilpatrick,Greivis Vasquez,2016-17,BKN
Spencer Dinwiddie,Quincy Acy,2016-17,BKN
Spencer Dinwiddie,Randy Foye,2016-17,BKN
Spencer Dinwiddie,Caris LeVert,2016-17,BKN
Spencer Dinwiddie,Brook Lopez,2016-17,BKN
Spencer Dinwiddie,Isaiah Whitehead,2016-17,BKN
Spencer Dinwiddie,Greivis Vasquez,2016-17,BKN
Quincy Acy,Randy Foye,2016-17,BKN
Quincy Acy,Caris LeVert,2016-17,BKN
Quincy Acy,Brook Lopez,2016-17,BKN
Quincy Acy,Isaiah Whitehead,2016-17,BKN
Quincy Acy,Greivis Vasquez,2016-17,BKN
Randy Foye,Caris LeVert,2016-17,BKN
Randy Foye,Brook Lopez,2016-17,BKN
Randy Foye,Isaiah Whitehead,2016-17,BKN
Randy Foye,Greivis Vasquez,2016-17,BKN
Caris LeVert,Brook Lopez,2016-17,BKN
Caris LeVert,Isaiah Whitehead,2016-17,BKN
Caris LeVert,Greivis Vasquez,2016-17,BKN
Brook Lopez,Isaiah Whitehead,2016-17,BKN
Brook Lopez,Greivis Vasquez,2016-17,BKN
Isaiah Whitehead,Greivis Vasquez,2016-17,BKN
Caris LeVert,Allen Crabbe,2017-18,BKN
Caris LeVert,DeMarre Carroll,2017-18,BKN
Caris LeVert,D'Angelo Russell,2017-18,BKN
Caris LeVert,Dante Cunningham,2017-18,BKN
Caris LeVert,Quincy Acy,2017-18,BKN
Caris LeVert,Rondae Hollis-Jefferson,2017-18,BKN
Caris LeVert,Milton Doyle,2017-18,BKN
Caris LeVert,Nik Stauskas,2017-18,BKN
Caris LeVert,Spencer Dinwiddie,2017-18,BKN
Caris LeVert,Timofey Mozgov,2017-18,BKN
Caris LeVert,Joe Harris,2017-18,BKN
Caris LeVert,Jeremy Lin,2017-18,BKN
Caris LeVert,Jacob Wiley,2017-18,BKN
Caris LeVert,Isaiah Whitehead,2017-18,BKN
Caris LeVert,Jarrett Allen,2017-18,BKN
Caris LeVert,James Webb III,2017-18,BKN
Caris LeVert,Jahlil Okafor,2017-18,BKN
Allen Crabbe,DeMarre Carroll,2017-18,BKN
Allen Crabbe,D'Angelo Russell,2017-18,BKN
Allen Crabbe,Dante Cunningham,2017-18,BKN
Allen Crabbe,Quincy Acy,2017-18,BKN
Allen Crabbe,Rondae Hollis-Jefferson,2017-18,BKN
Allen Crabbe,Milton Doyle,2017-18,BKN
Allen Crabbe,Nik Stauskas,2017-18,BKN
Allen Crabbe,Spencer Dinwiddie,2017-18,BKN
Allen Crabbe,Timofey Mozgov,2017-18,BKN
Allen Crabbe,Joe Harris,2017-18,BKN
Allen Crabbe,Jeremy Lin,2017-18,BKN
Allen Crabbe,Jacob Wiley,2017-18,BKN
Allen Crabbe,Isaiah Whitehead,2017-18,BKN
Allen Crabbe,Jarrett Allen,2017-18,BKN
Allen Crabbe,James Webb III,2017-18,BKN
Allen Crabbe,Jahlil Okafor,2017-18,BKN
DeMarre Carroll,D'Angelo Russell,2017-18,BKN
DeMarre Carroll,Dante Cunningham,2017-18,BKN
DeMarre Carroll,Quincy Acy,2017-18,BKN
DeMarre Carroll,Rondae Hollis-Jefferson,2017-18,BKN
DeMarre Carroll,Milton Doyle,2017-18,BKN
DeMarre Carroll,Nik Stauskas,2017-18,BKN
DeMarre Carroll,Spencer Dinwiddie,2017-18,BKN
DeMarre Carroll,Timofey Mozgov,2017-18,BKN
DeMarre Carroll,Joe Harris,2017-18,BKN
DeMarre Carroll,Jeremy Lin,2017-18,BKN
DeMarre Carroll,Jacob Wiley,2017-18,BKN
DeMarre Carroll,Isaiah Whitehead,2017-18,BKN
DeMarre Carroll,Jarrett Allen,2017-18,BKN
DeMarre Carroll,James Webb III,2017-18,BKN
DeMarre Carroll,Jahlil Okafor,2017-18,BKN
D'Angelo Russell,Dante Cunningham,2017-18,BKN
D'Angelo Russell,Quincy Acy,2017-18,BKN
D'Angelo Russell,Rondae Hollis-Jefferson,2017-18,BKN
D'Angelo Russell,Milton Doyle,2017-18,BKN
D'Angelo Russell,Nik Stauskas,2017-18,BKN
D'Angelo Russell,Spencer Dinwiddie,2017-18,BKN
D'Angelo Russell,Timofey Mozgov,2017-18,BKN
D'Angelo Russell,Joe Harris,2017-18,BKN
D'Angelo Russell,Jeremy Lin,2017-18,BKN
D'Angelo Russell,Jacob Wiley,2017-18,BKN
D'Angelo Russell,Isaiah Whitehead,2017-18,BKN
D'Angelo Russell,Jarrett Allen,2017-18,BKN
D'Angelo Russell,James Webb III,2017-18,BKN
D'Angelo Russell,Jahlil Okafor,2017-18,BKN
Dante Cunningham,Quincy Acy,2017-18,BKN
Dante Cunningham,Rondae Hollis-Jefferson,2017-18,BKN
Dante Cunningham,Milton Doyle,2017-18,BKN
Dante Cunningham,Nik Stauskas,2017-18,BKN
Dante Cunningham,Spencer Dinwiddie,2017-18,BKN
Dante Cunningham,Timofey Mozgov,2017-18,BKN
Dante Cunningham,Joe Harris,2017-18,BKN
Dante Cunningham,Jeremy Lin,2017-18,BKN
Dante Cunningham,Jacob Wiley,2017-18,BKN
Dante Cunningham,Isaiah Whitehead,2017-18,BKN
Dante Cunningham,Jarrett Allen,2017-18,BKN
Dante Cunningham,James Webb III,2017-18,BKN
Dante Cunningham,Jahlil Okafor,2017-18,BKN
Quincy Acy,Rondae Hollis-Jefferson,2017-18,BKN
Quincy Acy,Milton Doyle,2017-18,BKN
Quincy Acy,Nik Stauskas,2017-18,BKN
Quincy Acy,Spencer Dinwiddie,2017-18,BKN
Quincy Acy,Timofey Mozgov,2017-18,BKN
Quincy Acy,Joe Harris,2017-18,BKN
Quincy Acy,Jeremy Lin,2017-18,BKN
Quincy Acy,Jacob Wiley,2017-18,BKN
Quincy Acy,Isaiah Whitehead,2017-18,BKN
Quincy Acy,Jarrett Allen,2017-18,BKN
Quincy Acy,James Webb III,2017-18,BKN
Quincy Acy,Jahlil Okafor,2017-18,BKN
Rondae Hollis-Jefferson,Milton Doyle,2017-18,BKN
Rondae Hollis-Jefferson,Nik Stauskas,2017-18,BKN
Rondae Hollis-Jefferson,Spencer Dinwiddie,2017-18,BKN
Rondae Hollis-Jefferson,Timofey Mozgov,2017-18,BKN
Rondae Hollis-Jefferson,Joe Harris,2017-18,BKN
Rondae Hollis-Jefferson,Jeremy Lin,2017-18,BKN
Rondae Hollis-Jefferson,Jacob Wiley,2017-18,BKN
Rondae Hollis-Jefferson,Isaiah Whitehead,2017-18,BKN
Rondae Hollis-Jefferson,Jarrett Allen,2017-18,BKN
Rondae Hollis-Jefferson,James Webb III,2017-18,BKN
Rondae Hollis-Jefferson,Jahlil Okafor,2017-18,BKN
Milton Doyle,Nik Stauskas,2017-18,BKN
Milton Doyle,Spencer Dinwiddie,2017-18,BKN
Milton Doyle,Timofey Mozgov,2017-18,BKN
Milton Doyle,Joe Harris,2017-18,BKN
Milton Doyle,Jeremy Lin,2017-18,BKN
Milton Doyle,Jacob Wiley,2017-18,BKN
Milton Doyle,Isaiah Whitehead,2017-18,BKN
Milton Doyle,Jarrett Allen,2017-18,BKN
Milton Doyle,James Webb III,2017-18,BKN
Milton Doyle,Jahlil Okafor,2017-18,BKN
Nik Stauskas,Spencer Dinwiddie,2017-18,BKN
Nik Stauskas,Timofey Mozgov,2017-18,BKN
Nik Stauskas,Joe Harris,2017-18,BKN
Nik Stauskas,Jeremy Lin,2017-18,BKN
Nik Stauskas,Jacob Wiley,2017-18,BKN
Nik Stauskas,Isaiah Whitehead,2017-18,BKN
Nik Stauskas,Jarrett Allen,2017-18,BKN
Nik Stauskas,James Webb III,2017-18,BKN
Nik Stauskas,Jahlil Okafor,2017-18,BKN
Spencer Dinwiddie,Timofey Mozgov,2017-18,BKN
Spencer Dinwiddie,Joe Harris,2017-18,BKN
Spencer Dinwiddie,Jeremy Lin,2017-18,BKN
Spencer Dinwiddie,Jacob Wiley,2017-18,BKN
Spencer Dinwiddie,Isaiah Whitehead,2017-18,BKN
Spencer Dinwiddie,Jarrett Allen,2017-18,BKN
Spencer Dinwiddie,James Webb III,2017-18,BKN
Spencer Dinwiddie,Jahlil Okafor,2017-18,BKN
Timofey Mozgov,Joe Harris,2017-18,BKN
Timofey Mozgov,Jeremy Lin,2017-18,BKN
Timofey Mozgov,Jacob Wiley,2017-18,BKN
Timofey Mozgov,Isaiah Whitehead,2017-18,BKN
